,request,conversation_id,word1,word2,word1_idf,word2_idf,number_of_characters,number_of_words,avg_word_length,number_of_unique_words,avg_tf,average_idf,average_tf_idf
112,What is the primary benefit of creative problem solving?,3738,benefit,primary,6.437751649736401,5.572754212249797,56,9,6.222222222222222,9,0.1111111111111111,3.326630368817298,0.36962559653525523
777,"Write a solution for the following problem in python:

Given the root of a binary tree, return the average value of the nodes on each level in the form of an array. Answers within 10-5 of the actual answer will be accepted.",37678,binary,root,5.626821433520073,6.725433722188183,225,42,5.357142857142857,32,0.03125,4.093144627265801,0.10358856532297572
716,"Write a solution in C++ for the following problem:

Given the root of a binary search tree (BST) with duplicates, return all the mode(s) (i.e., the most frequently occurred element) in it.

If the tree has more than one mode, return them in any order.

Assume a BST is defined as follows:

- The left subtree of a node contains only nodes with keys less than or equal to the node's key.
- The right subtree of a node contains only nodes with keys greater than or equal to the node's key.
- Both the left and right subtrees must also be binary search trees.",35524,binary,root,5.626821433520073,6.725433722188183,566,105,5.390476190476191,66,0.015151515151515152,4.214628783594511,0.06225994492054935
778,"Write a solution for the following problem in python:

Given the root of a binary tree, return the average value of the nodes on each level in the form of an array. Answers within 10-5 of the actual answer will be accepted.",37678,binary,return,5.626821433520073,6.319968614080018,225,42,5.357142857142857,32,0.03125,4.093144627265801,0.10358856532297572
147,"Given two binary strings a and b, return their sum as a binary string. Write the solution as a Haskell function",5268,binary,return,5.626821433520073,6.319968614080018,111,21,5.285714285714286,17,0.058823529411764705,3.9037967107596585,0.22849842655185684
293,"Given the root of a binary tree, return its maximum depth. A binary tree's maximum depth is the number of nodes along the longest path from the root node down to the farthest leaf node.",13299,binary,return,5.626821433520073,6.319968614080018,185,35,5.285714285714286,27,0.037037037037037035,4.775111334766479,0.16751443931109988
292,"Given the root of a binary tree, return its maximum depth. A binary tree's maximum depth is the number of nodes along the longest path from the root node down to the farthest leaf node.",13299,binary,root,5.626821433520073,6.725433722188183,185,35,5.285714285714286,27,0.037037037037037035,4.775111334766479,0.16751443931109988
291,"Given the root of a binary tree, check whether it is a mirror of itself (i.e., symmetric around its center).",13295,binary,root,5.626821433520073,6.725433722188183,108,20,5.4,18,0.05555555555555555,4.083779707534574,0.20990211800225897
772,"Write a solution for the following problem in python:

You are given two binary trees root1 and root2.

Imagine that when you put one of them to cover the other, some nodes of the two trees are overlapped while the others are not. You need to merge the two trees into a new binary tree. The merge rule is that if two nodes overlap, then sum node values up as the new value of the merged node. Otherwise, the NOT null node will be used as the node of the new tree.

Return the merged tree.

Note: The merging process must start from the root nodes of both trees.",37519,binary,root,5.626821433520073,6.725433722188183,569,109,5.220183486238532,70,0.014285714285714282,4.42192767998387,0.05816938895302759
422,"Given the root of a binary tree, return the preorder traversal of its nodes' values. Write the solution in JavaScript",19134,binary,root,5.626821433520073,6.725433722188183,117,20,5.85,17,0.058823529411764705,3.402762422661584,0.17881915357439235
645,"Write a solution for the following problem in c++:

Given the root of a binary tree, construct a string consisting of parenthesis and integers from a binary tree with the preorder traversal way, and return it.

Omit all the empty parenthesis pairs that do not affect the one-to-one mapping relationship between the string and the original binary tree.",31214,binary,return,5.626821433520073,6.319968614080018,355,58,6.120689655172414,42,0.023809523809523815,4.1570868559717065,0.0866916190671352
167,"Given the root of a binary tree, return all root-to-leaf paths in any order.

A leaf is a node with no children.",6757,binary,root,5.626821433520073,6.725433722188183,114,22,5.181818181818182,21,0.04761904761904761,3.9619610886649004,0.1824862589779977
683,"Solve this competitive programming challenge using C++:

Given the root of a binary tree, return the sum of all left leaves.
A leaf is a node with no children. A left leaf is a leaf that is the left child of another node.",32971,binary,root,5.626821433520073,6.725433722188183,224,43,5.209302325581396,30,0.03333333333333334,4.483973530381496,0.1290189969321906
644,"Write a solution for the following problem in c++:

Given the root of a binary tree, construct a string consisting of parenthesis and integers from a binary tree with the preorder traversal way, and return it.

Omit all the empty parenthesis pairs that do not affect the one-to-one mapping relationship between the string and the original binary tree.",31214,binary,root,5.626821433520073,6.725433722188183,355,58,6.120689655172414,42,0.023809523809523815,4.1570868559717065,0.0866916190671352
531,"Given a m x n binary matrix filled with 0's and 1's, find the largest rectangle containing only 1's and return its area. Code it in Python, please.",25344,binary,return,5.626821433520073,6.319968614080018,147,28,5.25,27,0.037037037037037035,4.758527334210978,0.17296890838304513
